Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-29,US,USA,United States,331996199,Report,440028085,368863734,132540,111105,145108915,209073174,14330970,350675,204435968,61.6,48,191142250,74,345490411,133776,170382,50301734,92,94903515,173509,804489,159437082,149582139,57.9,178863860,239660475,21484400,19350,65417605,93858248,14146642,97716,64951144,84324881,14032667,96013,21156716,21279313,2204098,42542,173520211,52.3,163404705,63.3,44682670,81.7,94903515,283545812,368506661,129964,155188,204207795,72,159309631,56.2,173388637,61.2,65413797,93733427,14143753,97660,368506661,31,901462,,,,
2021-08-29,AK,AKA,Alaska,731545,Report,930085,726856,127140,99359,296783,399313,30557,203,394485,53.9,43.2,366408,66.4,677342,122804,168627,77221,84.3,146371,159815,1015510,316005,294677,53.4,385700,485085,59300,0,136102,179688,28624,52,135726,158742,28496,48,40491,28987,2863,24,344466,47.1,323012,58.6,72365,79,139789,608877,724772,119034,152754,393198,64.6,315211,51.8,343670,56.4,136098,178898,28622,52,679488,,,,,,
2021-08-29,AL,ALA,Alabama,4903185,Report,6102830,4097445,124467,83567,1837194,2127029,133218,4,2426453,49.5,35.2,2309665,60.5,3913147,102576,159974,718299,84.5,1291552,151976,718118,1725498,1657253,43.4,2752800,3068730,281300,0,800855,923618,135655,317,800493,855737,135577,316,324894,255781,33899,196,1860445,37.9,1792123,47,614770,72.3,1245844,4186880,4097062,97855,145761,2426077,57.9,1725459,41.2,1860398,44.4,800843,923591,135647,317,3955573,,,,,,
2021-08-29,AR,ARA,Arkansas,3017804,Report,3727630,2784921,123521,92283,1230334,1459177,93610,1800,1600965,53.1,38.3,1495212,64.5,2610569,112639,160837,439004,83.8,804085,153486,711540,1155154,1087214,46.9,1655940,1892790,178900,0,539203,615047,91845,473,538189,548157,91347,457,210145,144873,13765,274,1246568,41.3,1178150,50.8,369057,70.4,767664,2557248,2779747,108701,145767,1597206,62.5,1153796,45.1,1245093,48.7,539196,613697,91728,472,2696205,,,,,,
2021-08-29,AS,ASA,American Samoa,55689,Report,58530,55576,105102,99797,13681,41349,545,1,30600,54.9,44.9,26280,60.6,48252,111244,134939,2783,29.5,5221,55331,620284,25022,22047,50.8,15600,42330,600,0,6182,18839,553,0,6168,15878,552,0,1045,1464,25,0,25574,45.9,22598,52.1,2534,26.9,5221,47557,55563,116835,123073,30591,64.3,25018,52.6,25570,53.8,6181,18836,553,0,55563,,,,,,
2021-08-29,AZ,AZA,Arizona,7278717,Report,9328230,7545639,128158,103667,3129983,4133330,271560,10766,4113416,56.5,44.1,3845039,68.2,7064774,125296,165439,1145471,87.5,2197099,167893,712822,3210979,3009193,53.4,3854920,5042310,431000,0,1375924,1830286,263363,3357,1375435,1629029,262979,3321,489416,455781,44130,1795,3472930,47.7,3270764,58,991122,75.7,2062842,6206060,7544687,121570,150308,4112567,66.3,3210859,51.7,3472578,56,1375903,1830189,263130,3356,7063166,,,,,,
2021-08-29,BP2,BP2,Bureau of Prisons,0,Report,225930,216627,0,0,87629,118405,10593,0,117036,0,0,117035,0,216626,0,0,3480,0,6755,0,0,99290,99290,0,94820,120510,10600,0,41942,57315,10567,0,41942,57315,10567,0,1650,1606,150,0,109824,0,109824,0,3406,0,6755,0,216626,0,0,117035,0,99290,0,109824,0,41942,57315,10567,0,216626,,,,,,
2021-08-29,CA,CAA,California,39512223,Report,54835025,47870018,138780,121152,18678155,27408391,1771013,12459,27151817,68.7,51.3,25168617,82.2,44359508,144882,179097,5699825,97.6,10296384,176365,939259,20259699,18738018,61.2,21895120,30324105,2615800,0,8210422,12033862,1759831,3795,8185372,10537547,1752475,3550,2337097,2085490,177479,1227,22007910,55.7,20478944,66.9,4601293,78.8,10029356,33646265,47741327,141892,162975,27071995,80.5,20211419,60.1,21959300,65.3,8209998,11986016,1759499,3787,46859909,,,,,,
2021-08-29,CO,COA,Colorado,5758736,Report,7821565,6801408,135821,118106,2734270,3808862,253853,4423,3642054,63.2,52.5,3380361,75.1,6318942,140445,173843,757350,89.9,1470996,174617,928473,3022044,2803585,62.3,3178740,4302525,340300,0,1270599,1748610,249777,1345,1266983,1533826,248618,1300,338389,328355,22848,470,3270331,56.8,3050727,67.8,690062,81.9,1427500,4936061,6781380,137384,158458,3630261,73.5,3013999,61.1,3262265,66.1,1270584,1740581,249756,1344,6580272,,,,,,
2021-08-29,CT,CTA,Connecticut,3565287,Report,5298895,4808446,148625,134868,1809302,2800893,197398,853,2617179,73.4,60.3,2425864,85.5,4457759,157082,186722,615668,97.7,1192360,189190,840769,2150922,1996112,70.3,2166120,2882775,250000,0,850549,1299496,196756,298,850170,1145138,196589,237,226834,327932,19835,62,2347099,65.8,2192134,77.2,574663,91.2,1162534,3105947,4806755,154760,170605,2615875,84.2,2150538,69.2,2346638,75.6,850344,1299318,196679,297,4726755,,,,,,
