Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-15,US,USA,United States,331996199,Report,344503395,270832342,103767,81577,116066454,145007116,9558399,200373,156217367,47.1,33.8,153374769,59.4,266556836,103264,133461,46138061,84.4,85159428,155693,629841,112296225,110904432,43,143498640,180809655,20195100,0,49393679,62848919,9474304,51366,49295344,61519349,9447339,51204,19026941,18869193,1680985,21950,121768268,36.7,120313236,46.6,39599069,72.4,85159428,280216744,270788442,96635,122942,156179129,55.7,112290500,40.1,121760205,43.5,49390715,62845330,9472818,51341,270788442,,,,
2021-05-15,AK,AKA,Alaska,731545,Report,792755,583641,108367,79782,259536,306785,17231,89,318593,43.6,35.5,309884,56.2,568739,103114,143729,72386,79,136429,148959,865566,259703,253528,46,345300,391755,55700,0,118778,140901,15978,24,118488,135016,15905,24,38573,27176,1824,15,275681,37.7,269433,48.8,67588,73.8,130853,608877,583540,95839,130200,318487,52.3,259700,42.7,275676,45.3,118777,140899,15976,24,559420,,,,
2021-05-15,AL,ALA,Alabama,4903185,Report,4373130,2881314,89190,58764,1382153,1409492,89669,0,1697289,34.6,25.6,1683665,44.1,2860644,74986,114634,637076,75,1128228,132758,514585,1256553,1249165,32.7,1953900,2151630,267600,0,607662,648817,91470,74,607512,641579,91431,74,285348,227206,27105,46,1348023,27.5,1340596,35.1,539705,63.5,1085199,4186880,2881030,68811,104448,1697012,40.5,1256541,30,1348009,32.2,607656,648811,91468,74,2757527,,,,
2021-05-15,AR,ARA,Arkansas,3017804,Report,2720090,1954605,90135,64769,925508,967396,61202,499,1129189,37.4,27.1,1111997,48,1928338,83202,117364,391508,74.7,706507,134860,519218,816437,807299,34.8,1206440,1339650,174000,0,403138,413179,59802,120,402634,404547,59515,118,186534,126233,9693,83,876239,29,866814,37.4,322543,61.6,672531,2557248,1953230,76380,106368,1127866,44.1,816398,31.9,876093,34.3,403134,413144,59695,120,1880484,,,,
2021-05-15,AS,ASA,American Samoa,55689,Report,54030,40525,97021,72770,9382,31121,22,0,22498,40.4,32.6,21702,50,39129,90082,124387,2500,26.4,4640,49012,570719,18153,17556,40.4,15600,37830,600,0,4104,14049,29,0,4093,13463,29,0,892,1330,6,0,18182,32.6,17585,40.5,2228,23.5,4640,47557,40523,85209,113611,22497,47.3,18152,38.2,18181,38.2,4103,14049,29,0,40523,,,,
2021-05-15,AZ,AZA,Arizona,7278717,Report,7465065,5558091,102560,76361,2443043,2941782,169548,3718,3157721,43.4,31,3103410,55,5468554,96986,132395,1059361,81,1983132,151542,570448,2256053,2223479,39.4,3119120,3937245,408700,0,999094,1255734,163199,1225,998888,1223368,163101,1223,430227,414472,30981,770,2419252,33.2,2386580,42.3,876450,67,1855708,6206060,5557730,89553,120287,3157453,50.9,2256018,36.4,2419183,39,999081,1255712,163165,1225,5162132,,,,
2021-05-15,BP2,BP2,Bureau of Prisons,0,Report,177850,170386,0,0,67227,98848,4311,0,95382,0,0,95381,0,170385,0,0,3190,0,5982,0,0,74224,74224,0,70300,99450,8100,0,28493,45731,4292,0,28493,45731,4292,0,1351,1406,64,0,78516,0,78516,0,2821,0,5982,0,170385,0,0,95381,0,74224,0,78516,0,28493,45731,4292,0,170385,,,,
2021-05-15,CA,CAA,California,39512223,Report,44241580,34715312,111969,87860,14949192,18531485,1230449,4186,20838068,52.7,34.6,20353320,66.5,33996980,111037,144497,5208888,89.2,9207080,157706,757806,13683728,13451205,43.9,18245640,23468640,2527300,0,6075703,7606974,1220318,1051,6065757,7384416,1215752,1032,2101309,1818230,127884,477,14904046,37.7,14666957,47.9,4047900,69.3,8960392,33646265,34709093,103159,131490,20832526,61.9,13683087,40.7,14903174,44.3,6075348,7606688,1220087,1051,34021127,,,,
2021-05-15,CO,COA,Colorado,5758736,Report,6403480,5109459,111196,88725,2260350,2678624,169138,1347,2880006,50,37.7,2812423,62.5,5002972,111197,142324,712654,84.6,1353095,160622,760136,2168437,2129743,47.3,2700400,3382080,321000,0,990806,1177246,166985,385,989003,1140360,166298,380,316590,300431,15200,166,2335422,40.6,2296041,51,632387,75.1,1311927,4936061,5108880,103501,129729,2879452,58.3,2168415,43.9,2335384,47.3,990796,1177234,166969,385,4944271,,,,
2021-05-15,CT,CTA,Connecticut,3565287,Report,4238825,3669074,118892,102911,1477730,2052000,139056,288,2089008,58.6,43.7,2037899,71.8,3591623,126562,149368,580047,92,1106929,175635,672569,1558917,1533777,54,1715480,2283645,239700,0,648532,910318,139276,67,648236,885475,139162,66,207171,307140,14172,22,1698193,47.6,1672939,59,528505,83.9,1077691,3105947,3667650,118085,136474,2087936,67.2,1558614,50.2,1697824,54.7,648343,910204,139210,67,3593497,,,,
